fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,color_hue,Age
"12,7322582766128","0,37","0,32",2,62,15,28,"0,9947","3,23","0,73","11,3",7,30
"10,9650367898111",785,"0,19","5,2",94,19,98,"0,99713","3,16","0,52","9,56666666666667",6,18
"10,1161388228454","0,63","0,02","1,9",78,18,30,"0,99712","3,4","0,75","9,8",5,14
"9,71481570471333","0,58","0,2","1,75",58,8,22,"0,99322","3,38","0,49","11,7",5,15
"10,2488534177059","0,67","0,02","2,2",72,31,92,"0,99566","3,32","0,68","11,1",6,20
"11,9322790849198",785,"0,19","5,2",94,19,98,"0,99713","3,16","0,52","9,6",6,16
"9,94814652686052","0,63","0,02","1,9",78,18,30,"0,99712","3,4","0,75","9,8",5,13
"10,2283832277462","0,67",0,"1,9","0,08",22,39,"0,99701","3,4","0,74","9,7",5,14
"10,4022246071291","0,58","0,01","1,9","0,08",40,54,"0,99683","3,4","0,73","9,7",5,12
"15,7233088625488","0,38","0,31",2,56,15,29,"0,99472","3,23","0,76","11,3",8,41
"12,0829323960427","0,37","0,32",2,62,15,28,"0,9947","3,23","0,73","11,3",7,28
"12,6181122611321","0,32","0,44","2,7",104,8,17,"0,99732","3,33","0,78",11,7,30
"12,5748070828819","0,58","0,02",2,62,37,53,"0,99374","3,35","0,76","11,6",7,28
"10,3819360882115","0,49","0,33","1,9",74,27,85,"0,99706","3,41","0,58",9,5,12
"11,3917888175066","0,45","0,63","2,2",73,7,23,"0,99974","3,21","0,69","10,9",6,16
"10,4373047000304","0,9",0,"1,6",52,9,17,"0,99467","3,5","0,63","10,9",6,19
"11,2264543001039","0,54","0,06","1,8","0,05",38,89,"0,99236","3,3","0,5","10,55",6,16
"10,1963839399288","0,49","0,33","1,9",74,27,85,"0,99706","3,41","0,58",9,5,18
"10,405415315072","0,29","0,4","1,7",67,8,20,"0,99603","3,39","0,6","10,5",5,13
"12,2089495148519","0,2","0,35","1,7",54,7,15,"0,99458","3,32","0,8","11,9",7,27
"10,1572399211034","0,42","0,09","2,3",54,34,64,"0,99724","3,41","0,68","10,4",6,20
"9,75288719423524",785,0,"2,1","0,06",6,13,"0,99664","3,59","0,61",10,4,10
"11,7437195459362","0,64","0,03","2,3",75,14,31,"0,99545","3,36","0,58","10,4",6,17
"11,4006893490605","0,63","0,01","2,4",76,14,39,"0,99522","3,34","0,53","10,8",6,16
"10,7419013143492","0,59","0,1","1,7",63,34,53,"0,9958","3,41","0,67","9,7",5,13
"9,53179803353141","0,59","0,1","1,7",63,34,53,"0,9958","3,41","0,67","9,7",5,13
"12,8569463709571","0,48","0,32","2,1",62,31,54,"0,99728","3,3","0,65",10,7,29
"9,98783063354715","1,04","0,08","2,3",67,19,32,"0,99648","3,52","0,57",11,4,6
"12,6844389718533","0,48","0,32","2,1",62,31,54,"0,99728","3,3","0,65",10,7,29
"8,6349752726009","0,98","0,05","2,1",61,20,49,"0,99705","3,31","0,55","9,7",3,5
"9,44941774702886","0,69","0,11","1,4",84,8,24,"0,99578","2,88","0,47","9,7",5,14
"10,3069708631773","0,7","0,08","3,75",67,8,16,"0,99334","3,43","0,52","12,6",5,12
"10,119044707139","0,35","0,6","2,6",73,23,44,"0,99656","3,38","0,79","11,1",6,18
"9,05783263642416","0,6","0,08","1,8",71,14,45,"0,99336","3,38","0,54",11,5,15
"10,0739889718371","0,5","0,5","13,8",205,48,82,"1,00242","3,16","0,75","8,8",5,13
"12,2439143618473","0,47","0,11","2,2",48,16,89,"0,99182","3,54","0,88","13,5666666666667",7,28
"10,0228239570592","0,5","0,5","13,8",205,48,82,"1,00242","3,16","0,75","8,8",5,16
"12,9229808483148","0,47","0,11","2,2",48,16,89,"0,99182","3,54","0,88","13,6",7,26
"7,9530911052522",875,"0,05","5,7",82,3,14,"0,99808","3,4","0,52","10,2",3,5
"9,96439296237808","0,28","0,6",3,104,10,22,"0,99828","3,39","0,68","10,6",5,12
"9,06913242322542","0,62","0,03","1,5","0,08",6,13,"0,99498","3,66","0,62","10,1",4,6
"10,2371311885065","0,28","0,6",3,104,10,22,"0,99828","3,39","0,68","10,6",5,15
"9,85019058564451","0,58","0,54","2,1",114,3,9,"0,99719","3,33","0,57","10,3",4,8
"9,20243878700884","0,33","0,44","1,5",42,6,12,"0,99542","3,35","0,61","10,7",5,12
"9,58346061628105","0,91","0,06",2,"0,06",4,11,"0,99592","3,53","0,64","10,9",4,7
"10,1806786190531",655,"0,16","2,1",74,8,25,"0,99606","3,37","0,55","9,7",5,18
"10,9372160980316","0,68","0,21","2,1","0,07",9,23,"0,99546","3,38","0,6","10,3",5,17
"9,96494345677341","0,64","0,05","1,9",66,9,17,"0,99496","3,52","0,78","10,6",5,16
"10,7344014529794","0,54","0,04","1,7",49,5,13,"0,9942","3,72","0,58","11,4",5,15
"11,6063938669944","0,57","0,1","2,1",48,4,11,"0,99448","3,44","0,76","10,8",6,19
"11,6158782242969","0,22","0,49","1,8",39,8,18,"0,99344","3,39","0,56","12,4",6,17
"10,076893299793","0,54","0,04","1,7",49,5,13,"0,9942","3,72","0,58","11,4",5,15
"10,541902387977","0,65","0,06","1,6","0,05",6,18,"0,99348","3,57","0,54","11,95",5,13
"9,18614578720853","0,54","0,26","1,9",89,23,147,"0,99636","3,26","0,59","9,7",5,18
"12,9927231577616","0,31","0,09","1,4",66,15,28,"0,99459","3,42","0,7",10,7,26
"11,0612758145599","0,43","0,02","1,9","0,08",15,28,"0,99492","3,35","0,81","10,6",6,19
"10,8289460048508","0,54","0,26","1,9",89,23,147,"0,99636","3,26","0,59","9,7",5,14
"10,4998879560325","0,74","0,03","2,3",54,7,16,"0,99508","3,45","0,63","11,5",6,17
"11,2259894152015",895,"0,04","2,3",68,7,13,"0,99582","3,53","0,58","10,8",6,17
"11,2626462635888","0,74","0,03","2,3",54,7,16,"0,99508","3,45","0,63","11,5",6,15
"9,65019300517497",725,"0,04","1,5",76,8,15,"0,99508","3,26","0,53","9,6",5,16
"10,9694438617989","0,82","0,29","4,3",83,21,64,"0,99642","3,16","0,53","9,4",5,18
"9,54398304846424",585,"0,18","2,4",78,15,60,"0,99638","3,31","0,54","9,8",5,14
"10,704460135267","0,44","0,39","2,5",77,6,14,"0,99555","3,51","0,69",11,6,18
"11,5636776077966","0,38","0,57","2,3",106,5,12,"0,99605","3,36","0,55","11,4",6,18
"7,91491138021901","0,76","0,02","1,8",78,6,12,996,"3,55","0,63","9,95",3,3
"10,9586513520896","0,81","0,05",2,"0,07",6,14,"0,99562","3,51","0,66","10,8",6,15
"11,596407283372","0,38","0,57","2,3",106,5,12,"0,99605","3,36","0,55","11,4",6,15
"11,3587736950344","0,27","0,6","2,1",74,17,25,"0,99814","3,38","0,72","10,6",6,17
"10,4958828800747","0,18","0,4","1,8",62,7,20,"0,9941","3,28","0,7","11,1",5,16
"10,8630939652364","0,36","0,21","2,2",47,26,48,"0,99661","3,47","0,77","9,7",6,18
"9,50921615725413","0,69","0,04","2,1",68,19,27,"0,99712","3,44","0,67","9,8",5,16
"11,3712110791093","0,79","0,04","2,2",61,11,17,"0,99588","3,53","0,65","10,4",6,15
"10,2709936025825","0,56","0,15","1,8",78,17,65,"0,99294","3,33","0,6","10,5",6,15
"11,0319448331736","0,84","0,21","4,1",74,16,65,"0,99842","3,53","0,72","9,23333333333333",6,20
"11,3338423614872","0,84","0,21","4,1",74,16,65,"0,99842","3,53","0,72","9,25",6,19
"10,9627914578392","0,32","0,25","2,3",71,23,58,"0,99633","3,42","0,97","10,6",5,16
"11,1601314094439","0,53","0,06",2,63,29,44,"0,99489","3,38","0,83","10,3",6,18
"9,3431224948539","0,47","0,46","2,2",114,7,20,"0,99647","3,32","0,63","10,5",5,17
"9,59310141958405","0,7","0,08","2,6",106,14,27,"0,99665","3,44","0,58","10,2",5,17
"11,1287416643387","0,53","0,06",2,63,29,44,"0,99489","3,38","0,83","10,3",6,17
"9,82620930298377","0,48","0,2","1,9",82,9,23,"0,99585","3,39","0,43","9,05",4,10
"10,0755212631365","0,32","0,25","2,3",71,23,58,"0,99633","3,42","0,97","10,6",5,13
"9,5665592175841","0,48","0,25",2,76,29,61,"0,9953","3,34","0,6","10,4",5,15
"10,0322843118651","0,42","0,19",2,75,22,47,"0,99522","3,39","0,78",10,6,20
"9,02083902853871","0,48","0,08","2,1",64,18,34,"0,99552","3,33","0,64","9,7",5,15
"11,7590389834235","0,47","0,08","2,2",64,18,38,"0,99553","3,3","0,65","9,6",6,15
"10,7365373325954","0,53","0,07","1,7",71,15,24,"0,9951","3,29","0,66","10,8",6,15
"11,8132424006189","0,29","0,49","2,2",96,21,59,"0,99714","3,31","0,67","10,1",6,19
"11,8517109754751","0,69","0,08","2,1",63,42,52,"0,99608","3,42","0,6","10,2",6,16
"11,0644799905728","0,44","0,09","2,2",63,9,18,"0,99444","3,42","0,69","11,3",6,20
"10,0598028249477",705,"0,1","2,8",81,13,28,"0,99631","3,6","0,66","10,2",5,15
"11,8696015988433","0,53","0,13",2,58,18,22,"0,99573","3,21","0,68","9,9",6,19
"9,41250687844867","0,39","0,3","1,9",74,32,84,"0,99717","3,39","0,61",9,5,16
"12,4444820320403","0,56","0,14","2,4",64,13,29,"0,99397","3,42","0,62","11,7",7,26
"11,5669948202902","0,55","0,13","2,2",75,15,35,"0,9959","3,36","0,59","9,7",6,15
"11,1284970212839","0,53","0,08","1,9",77,24,45,"0,99528","3,6","0,68","10,3",6,16
"11,5007148533055","0,58","0,08","1,9",59,20,31,"0,99484","3,5","0,64","10,2",6,15
"9,1560574249564","0,64","0,09","2,5",81,15,26,"0,99538","3,57","0,63",12,5,18
"9,94441418286639","0,39","0,32","1,8",65,34,60,"0,99714","3,46","0,78","9,9",5,18
"11,3238022920134","0,52","0,08","4,4",71,11,32,"0,99646","3,56","0,63","11,6",6,17
"12,1937734348463","0,25","0,29","2,2",54,19,49,"0,99666","3,4","0,76","10,9",7,30
"10,2336504346046",855,"0,02","1,9",64,29,38,"0,99472","3,3","0,56","10,75",6,17
"11,577964103168","0,44","0,42","2,2",64,14,19,"0,99758","3,25","0,57","10,4",6,16
"12,4570088496492","0,37","0,43","2,3",63,12,19,"0,9955","3,17","0,81","11,2",7,30
"10,1391779743154","0,63","0,33","1,8",59,16,28,"0,99531","3,36","0,64","10,1",6,20
"10,4869318970956","0,57","0,02",2,72,17,26,"0,99575","3,36","0,61","10,2",5,13
"9,60604791093898","0,6","0,1","1,6",48,12,26,"0,99306","3,55","0,51","12,1",5,18
"10,8467541696964","0,4","0,5",2,99,19,50,"0,99783","3,1","0,58","10,4",5,18
"15,2687554196255","0,36","0,3","1,8",74,17,24,"0,99419","3,24","0,7","11,4",8,42
"9,92312813446766","0,68",0,"2,3",87,17,26,"0,99783","3,45","0,53","9,5",5,18
"9,78246247685788","0,67",0,"2,3",83,18,27,"0,99768","3,44","0,54","9,4",5,13
"10,7364670643481","0,68","0,01","3,7",103,32,54,"0,99586","3,51","0,66","11,3",6,17
"10,184967479911",735,0,"2,2","0,08",18,28,"0,99765","3,41","0,6","9,4",5,18
"10,3797665302369",855,"0,02","2,4",62,15,23,"0,99627","3,54","0,6",11,6,20
"12,5338386560177","0,56","0,17","1,7",65,15,24,"0,99514","3,44","0,68","10,55",7,30
"9,5618294583077","0,88","0,04","2,2",66,12,20,"0,99636","3,53","0,56","9,9",5,13
"10,1180570903934",855,"0,02","2,4",62,15,23,"0,99627","3,54","0,6",11,6,15
"9,85188458934016","0,63","0,33","6,7",235,66,115,"0,99787","3,22","0,56","9,5",5,18
"10,4998640494281","0,6","0,26",2,"0,08",31,131,"0,99622","3,21","0,52","9,9",5,15
"9,73708593520509","0,6","0,26",2,"0,08",31,131,"0,99622","3,21","0,52","9,9",5,17
"9,81631578482156","0,6","0,26",2,"0,08",31,131,"0,99622","3,21","0,52","9,9",5,14
"9,44194024708138",695,"0,13",2,76,12,20,"0,99546","3,29","0,54","10,1",5,14
"10,4398712719142",695,"0,13",2,76,12,20,"0,99546","3,29","0,54","10,1",5,14
"9,4633580555853",695,"0,13",2,76,12,20,"0,99546","3,29","0,54","10,1",5,13
"10,1703289848172","0,67","0,02","1,9",61,26,42,"0,99489","3,39","0,82","10,9",6,20
"10,9501350090247","0,16","0,64","2,1",59,24,52,"0,99494","3,34","0,71","11,2",6,17
"10,1029065154645",695,"0,13",2,76,12,20,"0,99546","3,29","0,54","10,1",5,13
"10,1878970142314","0,56","0,13","1,6",77,25,42,"0,99629","3,34","0,59","9,2",5,12
"10,7368897187674","0,51","0,14","1,9",56,15,34,"0,99396","3,48","0,57","11,5",6,20
"11,9726772124149","0,36","0,53","2,2","0,23",19,35,"0,9934","3,37","0,93","12,4",6,19
"10,7854365655454","0,38","0,14","2,2",38,15,25,"0,99514","3,44","0,65","11,1",6,16
"10,3251880732871","0,69","0,32","2,2",69,35,104,"0,99632","3,33","0,51","9,5",5,18
"10,627036257727","0,58","0,2","2,4",75,15,50,"0,99467","3,58","0,67","12,5",6,19
"11,5992337752189","0,31","0,78","13,9",74,23,92,"0,99677","3,39","0,48","10,5",6,17
"10,0897422309294","0,52","0,4","2,2","0,06",12,20,"0,99474","3,26","0,64","11,8",6,18
"11,7007228587771","0,3","0,63","1,6",81,16,29,"0,99588","3,3","0,78","10,8",6,16
"11,1693175928793","0,7","0,15","5,1",76,13,27,"0,99622","3,54","0,6","11,9",6,20
"11,4290923085559","0,67","0,15","1,8",118,13,20,"0,9954","3,42","0,67","11,3",6,16
"10,8719187312323","0,56","0,09","1,7",53,24,32,"0,99402","3,54","0,6","11,3",5,14
"10,3735668800995","0,35","0,33","2,4",68,9,26,"0,9947","3,36","0,6","11,9",6,19
"10,6079576640443","0,56","0,09","1,7",53,24,32,"0,99402","3,54","0,6","11,3",5,12
"9,41056270845419",715,"0,1","2,6",53,13,27,"0,99362","3,57","0,5","11,9",5,14
"10,4146423210595","0,46","0,29","2,1",74,32,98,"0,99578","3,33","0,62","9,8",5,14
"12,0742400678572","0,32","0,44","2,4",61,24,34,"0,99484","3,29","0,8","11,6",7,27
"11,3127788324088","0,39","0,44","2,6",66,22,48,"0,99494","3,3","0,84","11,5",6,17
"10,0176129137438","0,31","0,41","2,4",65,34,60,"0,99492","3,34","0,85","11,4",6,15
"11,4301925674498","0,61","0,11","1,8",66,18,28,"0,99483","3,55","0,66","10,9",6,17
"11,2236699599666","0,66","0,33","2,5",68,34,102,"0,99414","3,27","0,78","12,8",6,20
"10,8257992813033",725,"0,2","7,8",73,29,79,"0,9977","3,29","0,54","9,2",5,13
"11,294243038848","0,55","0,15","1,8",77,26,35,"0,99314","3,32","0,82","11,6",6,18
"11,0578675392759","0,74","0,09","1,7",89,16,26,"0,99402","3,67","0,56","11,6",6,19
"11,5156564510863","0,51","0,13","2,3",76,29,40,"0,99574","3,42","0,75",11,6,20
"11,0078672743107","0,62","0,08","1,9",68,28,38,"0,99651","3,42","0,82","9,5",6,18
"10,6865296242586","0,6","0,08",2,"0,09",32,44,"0,9949","3,45","0,58","10,5",5,18
"11,5886016278994","0,55","0,1","2,2",62,39,51,"0,99512","3,52","0,76","11,2",6,19
"10,4310835100338","0,51","0,13","2,3",76,29,40,"0,99574","3,42","0,75",11,6,16
"10,6760053007306",645,"0,12",2,75,32,44,"0,99547","3,57","0,71","10,2",5,18
"10,1518369719614","0,31","0,47","3,6",67,18,42,"0,99549","3,39","0,66",11,6,17
